step_id,process_id,product_id,step_name,step_type,responsible_dept,responsible_person,predecessor_steps,planned_duration,actual_duration,start_time,end_time,status
PROD0042_V1_STEP003,PROD0042_V1,PROD0042,交易确认,交易,交易部,交易部_5号员工,STEP002,1.0,0.61,2023-07-04 11:02:59,2023-07-04 11:39:19,已完成
PROD0042_V1_STEP004,PROD0042_V1,PROD0042,清算数据接收,清算,清算部,清算部_3号员工,STEP003,2.0,1.1,2023-07-04 11:39:19,2023-07-04 12:45:18,已完成
PROD0042_V1_STEP005,PROD0042_V1,PROD0042,清算处理,清算,清算部,清算部_1号员工,STEP004,3.0,1.96,2023-07-04 12:45:18,2023-07-04 14:42:49,有问题
PROD0042_V1_STEP006,PROD0042_V1,PROD0042,托管行清算核对,清算,清算部,清算部_3号员工,STEP005,2.0,1.32,2023-07-04 14:42:49,2023-07-04 16:01:49,已完成
PROD0042_V1_STEP007,PROD0042_V1,PROD0042,估值数据准备,估值,估值部,估值部_4号员工,STEP006,2.0,1.32,2023-07-04 16:01:49,2023-07-04 17:21:17,已完成
PROD0042_V1_STEP008,PROD0042_V1,PROD0042,估值计算,估值,估值部,估值部_4号员工,STEP007,3.0,2.21,2023-07-04 17:21:17,2023-07-04 19:34:01,已完成
PROD0042_V1_STEP009,PROD0042_V1,PROD0042,托管行估值核对,估值,估值部,估值部_5号员工,STEP008,2.0,1.87,2023-07-04 19:34:01,2023-07-04 21:25:59,已完成
PROD0042_V1_STEP010,PROD0042_V1,PROD0042,估值结果确认,估值,估值部,估值部_1号员工,STEP009,1.0,0.47,2023-07-04 21:25:59,2023-07-04 21:53:56,已完成
PROD0042_V1_STEP011,PROD0042_V1,PROD0042,信息披露准备,披露,披露部,披露部_3号员工,STEP010,2.0,1.44,2023-07-04 21:53:56,2023-07-04 23:20:19,有问题
PROD0042_V1_STEP012,PROD0042_V1,PROD0042,信息披露审核,披露,披露部,披露部_3号员工,STEP011,2.0,1.3,2023-07-04 23:20:19,2023-07-05 00:38:30,有问题
PROD0042_V1_STEP013,PROD0042_V1,PROD0042,信息披露发布,披露,披露部,披露部_4号员工,STEP012,1.0,0.66,2023-07-05 00:38:30,2023-07-05 01:18:13,有问题
PROD0042_V2_STEP001,PROD0042_V2,PROD0042,交易指令接收,交易,交易部,交易部_2号员工,,1.0,0.65,2023-10-17 09:00:00,2023-10-17 09:39:17,已完成
PROD0042_V2_STEP002,PROD0042_V2,PROD0042,交易执行,交易,交易部,交易部_3号员工,STEP001,2.0,1.05,2023-10-17 09:39:17,2023-10-17 10:42:34,已完成
PROD0042_V2_STEP003,PROD0042_V2,PROD0042,交易确认,交易,交易部,交易部_2号员工,STEP002,1.0,0.71,2023-10-17 10:42:34,2023-10-17 11:24:53,有问题
PROD0042_V2_STEP004,PROD0042_V2,PROD0042,清算数据接收,清算,清算部,清算部_3号员工,STEP003,2.0,1.13,2023-10-17 11:24:53,2023-10-17 12:32:39,已完成
PROD0042_V2_STEP005,PROD0042_V2,PROD0042,清算处理,清算,清算部,清算部_2号员工,STEP004,3.0,1.82,2023-10-17 12:32:39,2023-10-17 14:21:54,已完成
PROD0042_V2_STEP006,PROD0042_V2,PROD0042,托管行清算核对,清算,清算部,清算部_1号员工,STEP005,2.0,1.38,2023-10-17 14:21:54,2023-10-17 15:44:31,有问题
PROD0042_V2_STEP007,PROD0042_V2,PROD0042,估值数据准备,估值,估值部,估值部_4号员工,STEP006,2.0,0.83,2023-10-17 15:44:31,2023-10-17 16:34:27,有问题
PROD0042_V2_STEP008,PROD0042_V2,PROD0042,估值计算,估值,估值部,估值部_4号员工,STEP007,3.0,2.42,2023-10-17 16:34:27,2023-10-17 18:59:51,已完成
PROD0042_V2_STEP009,PROD0042_V2,PROD0042,托管行估值核对,估值,估值部,估值部_5号员工,STEP008,2.0,1.57,2023-10-17 18:59:51,2023-10-17 20:34:10,已完成
PROD0042_V2_STEP010,PROD0042_V2,PROD0042,估值结果确认,估值,估值部,估值部_2号员工,STEP009,1.0,0.4,2023-10-17 20:34:10,2023-10-17 20:58:12,已完成
PROD0042_V2_STEP011,PROD0042_V2,PROD0042,信息披露准备,披露,披露部,披露部_1号员工,STEP010,2.0,0.86,2023-10-17 20:58:12,2023-10-17 21:49:31,已完成
PROD0042_V2_STEP012,PROD0042_V2,PROD0042,信息披露审核,披露,披露部,披露部_1号员工,STEP011,2.0,0.99,2023-10-17 21:49:31,2023-10-17 22:49:04,已完成
PROD0042_V2_STEP013,PROD0042_V2,PROD0042,信息披露发布,披露,披露部,披露部_4号员工,STEP012,1.0,0.41,2023-10-17 22:49:04,2023-10-17 23:13:45,已完成
PROD0043_V1_STEP001,PROD0043_V1,PROD0043,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.41,2023-11-24 09:00:00,2023-11-24 09:24:40,有问题
PROD0043_V1_STEP002,PROD0043_V1,PROD0043,交易执行,交易,交易部,交易部_3号员工,STEP001,2.0,1.23,2023-11-24 09:24:40,2023-11-24 10:38:44,有问题
PROD0043_V1_STEP003,PROD0043_V1,PROD0043,交易确认,交易,交易部,交易部_2号员工,STEP002,1.0,0.61,2023-11-24 10:38:44,2023-11-24 11:15:37,已完成
PROD0043_V1_STEP004,PROD0043_V1,PROD0043,清算数据接收,清算,清算部,清算部_3号员工,STEP003,2.0,1.32,2023-11-24 11:15:37,2023-11-24 12:35:04,已完成
PROD0043_V1_STEP005,PROD0043_V1,PROD0043,清算处理,清算,清算部,清算部_1号员工,STEP004,3.0,2.48,2023-11-24 12:35:04,2023-11-24 15:03:56,有问题
PROD0043_V1_STEP006,PROD0043_V1,PROD0043,托管行清算核对,清算,清算部,清算部_3号员工,STEP005,2.0,0.84,2023-11-24 15:03:56,2023-11-24 15:54:31,已完成
PROD0043_V1_STEP007,PROD0043_V1,PROD0043,估值数据准备,估值,估值部,估值部_1号员工,STEP006,2.0,1.26,2023-11-24 15:54:31,2023-11-24 17:09:56,有问题
PROD0043_V1_STEP008,PROD0043_V1,PROD0043,估值计算,估值,估值部,估值部_5号员工,STEP007,3.0,1.83,2023-11-24 17:09:56,2023-11-24 18:59:48,已完成
PROD0043_V1_STEP009,PROD0043_V1,PROD0043,托管行估值核对,估值,估值部,估值部_1号员工,STEP008,2.0,1.81,2023-11-24 18:59:48,2023-11-24 20:48:23,有问题
PROD0043_V1_STEP010,PROD0043_V1,PROD0043,估值结果确认,估值,估值部,估值部_1号员工,STEP009,1.0,0.43,2023-11-24 20:48:23,2023-11-24 21:14:17,已完成
PROD0043_V1_STEP011,PROD0043_V1,PROD0043,信息披露准备,披露,披露部,披露部_4号员工,STEP010,2.0,1.24,2023-11-24 21:14:17,2023-11-24 22:28:57,有问题
PROD0043_V1_STEP012,PROD0043_V1,PROD0043,信息披露审核,披露,披露部,披露部_4号员工,STEP011,2.0,1.4,2023-11-24 22:28:57,2023-11-24 23:52:57,已完成
PROD0043_V1_STEP013,PROD0043_V1,PROD0043,信息披露发布,披露,披露部,披露部_5号员工,STEP012,1.0,0.4,2023-11-24 23:52:57,2023-11-25 00:16:59,已完成
PROD0044_V1_STEP001,PROD0044_V1,PROD0044,交易指令接收,交易,交易部,交易部_3号员工,,1.0,0.52,2023-10-22 09:00:00,2023-10-22 09:31:23,已完成
PROD0044_V1_STEP002,PROD0044_V1,PROD0044,交易执行,交易,交易部,交易部_2号员工,STEP001,2.0,1.06,2023-10-22 09:31:23,2023-10-22 10:34:44,有问题
PROD0044_V1_STEP003,PROD0044_V1,PROD0044,清算处理,清算,清算部,清算部_1号员工,STEP002,2.0,1.7,2023-10-22 10:34:44,2023-10-22 12:16:31,有问题
PROD0044_V1_STEP004,PROD0044_V1,PROD0044,托管行清算核对,清算,清算部,清算部_5号员工,STEP003,2.0,0.89,2023-10-22 12:16:31,2023-10-22 13:09:48,已完成
PROD0044_V1_STEP005,PROD0044_V1,PROD0044,估值计算,估值,估值部,估值部_2号员工,STEP004,2.0,1.72,2023-10-22 13:09:48,2023-10-22 14:53:15,已完成
PROD0044_V1_STEP006,PROD0044_V1,PROD0044,托管行估值核对,估值,估值部,估值部_1号员工,STEP005,2.0,1.18,2023-10-22 14:53:15,2023-10-22 16:04:18,有问题
PROD0044_V1_STEP007,PROD0044_V1,PROD0044,信息披露,披露,披露部,披露部_4号员工,STEP006,1.0,0.7,2023-10-22 16:04:18,2023-10-22 16:46:10,已完成
PROD0045_V1_STEP001,PROD0045_V1,PROD0045,交易指令接收,交易,交易部,交易部_3号员工,,0.5,0.3,2023-11-18 09:00:00,2023-11-18 09:18:09,已完成
PROD0045_V1_STEP002,PROD0045_V1,PROD0045,交易执行,交易,交易部,交易部_2号员工,STEP001,1.0,0.49,2023-11-18 09:18:09,2023-11-18 09:47:47,已完成
PROD0045_V1_STEP003,PROD0045_V1,PROD0045,清算处理,清算,清算部,清算部_3号员工,STEP002,1.0,0.73,2023-11-18 09:47:47,2023-11-18 10:31:35,已完成
PROD0045_V1_STEP004,PROD0045_V1,PROD0045,估值计算,估值,估值部,估值部_1号员工,STEP003,1.0,0.53,2023-11-18 10:31:35,2023-11-18 11:03:26,已完成
PROD0045_V1_STEP005,PROD0045_V1,PROD0045,托管行核对,估值,估值部,估值部_1号员工,STEP004,1.0,0.73,2023-11-18 11:03:26,2023-11-18 11:47:25,有问题
PROD0045_V1_STEP006,PROD0045_V1,PROD0045,信息披露,披露,披露部,披露部_3号员工,STEP005,0.5,0.33,2023-11-18 11:47:25,2023-11-18 12:07:18,已完成
PROD0046_V1_STEP001,PROD0046_V1,PROD0046,交易指令接收,交易,交易部,交易部_5号员工,,1.0,0.66,2024-01-01 09:00:00,2024-01-01 09:39:53,有问题
PROD0046_V1_STEP002,PROD0046_V1,PROD0046,交易执行,交易,交易部,交易部_4号员工,STEP001,2.0,0.92,2024-01-01 09:39:53,2024-01-01 10:35:16,有问题
PROD0046_V1_STEP003,PROD0046_V1,PROD0046,交易确认,交易,交易部,交易部_2号员工,STEP002,1.0,0.71,2024-01-01 10:35:16,2024-01-01 11:17:46,已完成
PROD0046_V1_STEP004,PROD0046_V1,PROD0046,清算数据接收,清算,清算部,清算部_1号员工,STEP003,2.0,1.5,2024-01-01 11:17:46,2024-01-01 12:47:32,有问题
PROD0046_V1_STEP005,PROD0046_V1,PROD0046,清算处理,清算,清算部,清算部_3号员工,STEP004,2.0,1.8,2024-01-01 12:47:32,2024-01-01 14:35:16,有问题
PROD0046_V1_STEP006,PROD0046_V1,PROD0046,托管行清算核对,清算,清算部,清算部_3号员工,STEP005,2.0,0.89,2024-01-01 14:35:16,2024-01-01 15:28:49,已完成
PROD0046_V1_STEP007,PROD0046_V1,PROD0046,估值数据准备,估值,估值部,估值部_4号员工,STEP006,1.0,0.49,2024-01-01 15:28:49,2024-01-01 15:58:03,有问题
PROD0046_V1_STEP008,PROD0046_V1,PROD0046,估值计算,估值,估值部,估值部_5号员工,STEP007,2.0,1.95,2024-01-01 15:58:03,2024-01-01 17:55:21,已完成
PROD0046_V1_STEP009,PROD0046_V1,PROD0046,托管行估值核对,估值,估值部,估值部_2号员工,STEP008,2.0,0.94,2024-01-01 17:55:21,2024-01-01 18:51:30,已完成
PROD0046_V1_STEP010,PROD0046_V1,PROD0046,估值结果确认,估值,估值部,估值部_3号员工,STEP009,1.0,0.58,2024-01-01 18:51:30,2024-01-01 19:26:22,已完成
PROD0046_V1_STEP011,PROD0046_V1,PROD0046,信息披露准备,披露,披露部,披露部_2号员工,STEP010,1.0,0.56,2024-01-01 19:26:22,2024-01-01 19:59:50,已完成
PROD0046_V1_STEP012,PROD0046_V1,PROD0046,信息披露发布,披露,披露部,披露部_4号员工,STEP011,1.0,0.58,2024-01-01 19:59:50,2024-01-01 20:34:21,已完成
PROD0047_V1_STEP001,PROD0047_V1,PROD0047,交易指令接收,交易,交易部,交易部_4号员工,,1.0,0.71,2023-07-22 09:00:00,2023-07-22 09:42:40,已完成
PROD0047_V1_STEP002,PROD0047_V1,PROD0047,交易执行,交易,交易部,交易部_5号员工,STEP001,2.0,1.18,2023-07-22 09:42:40,2023-07-22 10:53:33,有问题
PROD0047_V1_STEP003,PROD0047_V1,PROD0047,清算处理,清算,清算部,清算部_2号员工,STEP002,2.0,2.11,2023-07-22 10:53:33,2023-07-22 12:59:51,已完成
PROD0047_V1_STEP004,PROD0047_V1,PROD0047,托管行清算核对,清算,清算部,清算部_1号员工,STEP003,2.0,1.34,2023-07-22 12:59:51,2023-07-22 14:20:26,已完成
PROD0047_V1_STEP005,PROD0047_V1,PROD0047,估值计算,估值,估值部,估值部_4号员工,STEP004,2.0,2.06,2023-07-22 14:20:26,2023-07-22 16:24:03,已完成
PROD0047_V1_STEP006,PROD0047_V1,PROD0047,托管行估值核对,估值,估值部,估值部_5号员工,STEP005,2.0,1.16,2023-07-22 16:24:03,2023-07-22 17:33:42,有问题
PROD0047_V1_STEP007,PROD0047_V1,PROD0047,信息披露,披露,披露部,披露部_1号员工,STEP006,1.0,0.69,2023-07-22 17:33:42,2023-07-22 18:14:55,有问题
PROD0047_V2_STEP001,PROD0047_V2,PROD0047,交易指令接收,交易,交易部,交易部_4号员工,,1.0,0.51,2023-10-25 09:00:00,2023-10-25 09:30:46,已完成
PROD0047_V2_STEP002,PROD0047_V2,PROD0047,交易执行,交易,交易部,交易部_4号员工,STEP001,2.0,1.21,2023-10-25 09:30:46,2023-10-25 10:43:05,已完成
PROD0047_V2_STEP003,PROD0047_V2,PROD0047,清算处理,清算,清算部,清算部_2号员工,STEP002,2.0,2.09,2023-10-25 10:43:05,2023-10-25 12:48:41,有问题
PROD0047_V2_STEP004,PROD0047_V2,PROD0047,托管行清算核对,清算,清算部,清算部_5号员工,STEP003,2.0,0.92,2023-10-25 12:48:41,2023-10-25 13:43:41,已完成
PROD0047_V2_STEP005,PROD0047_V2,PROD0047,估值计算,估值,估值部,估值部_4号员工,STEP004,2.0,2.07,2023-10-25 13:43:41,2023-10-25 15:48:09,已完成
PROD0047_V2_STEP006,PROD0047_V2,PROD0047,托管行估值核对,估值,估值部,估值部_2号员工,STEP005,2.0,1.2,2023-10-25 15:48:09,2023-10-25 16:59:56,已完成
PROD0047_V2_STEP007,PROD0047_V2,PROD0047,信息披露,披露,披露部,披露部_3号员工,STEP006,1.0,0.59,2023-10-25 16:59:56,2023-10-25 17:35:30,已完成
PROD0048_V1_STEP001,PROD0048_V1,PROD0048,交易指令接收,交易,交易部,交易部_3号员工,,1.0,0.71,2023-12-07 09:00:00,2023-12-07 09:42:27,有问题
PROD0048_V1_STEP002,PROD0048_V1,PROD0048,交易执行,交易,交易部,交易部_5号员工,STEP001,2.0,1.0,2023-12-07 09:42:27,2023-12-07 10:42:10,已完成
PROD0048_V1_STEP003,PROD0048_V1,PROD0048,交易确认,交易,交易部,交易部_5号员工,STEP002,1.0,0.59,2023-12-07 10:42:10,2023-12-07 11:17:16,已完成
PROD0048_V1_STEP004,PROD0048_V1,PROD0048,清算数据接收,清算,清算部,清算部_4号员工,STEP003,2.0,1.13,2023-12-07 11:17:16,2023-12-07 12:24:51,有问题
PROD0048_V1_STEP005,PROD0048_V1,PROD0048,清算处理,清算,清算部,清算部_3号员工,STEP004,3.0,2.77,2023-12-07 12:24:51,2023-12-07 15:11:02,已完成
PROD0048_V1_STEP006,PROD0048_V1,PROD0048,托管行清算核对,清算,清算部,清算部_3号员工,STEP005,2.0,1.39,2023-12-07 15:11:02,2023-12-07 16:34:11,已完成
PROD0048_V1_STEP007,PROD0048_V1,PROD0048,估值数据准备,估值,估值部,估值部_2号员工,STEP006,2.0,1.16,2023-12-07 16:34:11,2023-12-07 17:43:52,已完成
PROD0048_V1_STEP008,PROD0048_V1,PROD0048,估值计算,估值,估值部,估值部_3号员工,STEP007,3.0,1.71,2023-12-07 17:43:52,2023-12-07 19:26:23,已完成
PROD0048_V1_STEP009,PROD0048_V1,PROD0048,托管行估值核对,估值,估值部,估值部_5号员工,STEP008,2.0,1.8,2023-12-07 19:26:23,2023-12-07 21:14:20,已完成
PROD0048_V1_STEP010,PROD0048_V1,PROD0048,估值结果确认,估值,估值部,估值部_4号员工,STEP009,1.0,0.43,2023-12-07 21:14:20,2023-12-07 21:40:04,已完成
PROD0048_V1_STEP011,PROD0048_V1,PROD0048,信息披露准备,披露,披露部,披露部_4号员工,STEP010,2.0,1.31,2023-12-07 21:40:04,2023-12-07 22:58:36,已完成
PROD0048_V1_STEP012,PROD0048_V1,PROD0048,信息披露审核,披露,披露部,披露部_5号员工,STEP011,2.0,0.9,2023-12-07 22:58:36,2023-12-07 23:52:31,有问题
PROD0048_V1_STEP013,PROD0048_V1,PROD0048,信息披露发布,披露,披露部,披露部_5号员工,STEP012,1.0,0.62,2023-12-07 23:52:31,2023-12-08 00:29:44,已完成
PROD0049_V1_STEP001,PROD0049_V1,PROD0049,交易指令接收,交易,交易部,交易部_3号员工,,1.0,0.57,2023-01-16 09:00:00,2023-01-16 09:34:20,有问题
PROD0049_V1_STEP002,PROD0049_V1,PROD0049,交易执行,交易,交易部,交易部_4号员工,STEP001,2.0,0.96,2023-01-16 09:34:20,2023-01-16 10:31:39,已完成
PROD0049_V1_STEP003,PROD0049_V1,PROD0049,交易确认,交易,交易部,交易部_1号员工,STEP002,1.0,0.58,2023-01-16 10:31:39,2023-01-16 11:06:26,已完成
PROD0049_V1_STEP004,PROD0049_V1,PROD0049,清算数据接收,清算,清算部,清算部_3号员工,STEP003,2.0,1.43,2023-01-16 11:06:26,2023-01-16 12:32:29,已完成
PROD0049_V1_STEP005,PROD0049_V1,PROD0049,清算处理,清算,清算部,清算部_4号员工,STEP004,2.0,2.23,2023-01-16 12:32:29,2023-01-16 14:46:12,有问题
PROD0049_V1_STEP006,PROD0049_V1,PROD0049,托管行清算核对,清算,清算部,清算部_5号员工,STEP005,2.0,1.4,2023-01-16 14:46:12,2023-01-16 16:10:28,已完成
PROD0049_V1_STEP007,PROD0049_V1,PROD0049,估值数据准备,估值,估值部,估值部_4号员工,STEP006,1.0,0.51,2023-01-16 16:10:28,2023-01-16 16:41:22,已完成
PROD0049_V1_STEP008,PROD0049_V1,PROD0049,估值计算,估值,估值部,估值部_2号员工,STEP007,2.0,1.55,2023-01-16 16:41:22,2023-01-16 18:14:22,已完成
PROD0049_V1_STEP009,PROD0049_V1,PROD0049,托管行估值核对,估值,估值部,估值部_3号员工,STEP008,2.0,1.08,2023-01-16 18:14:22,2023-01-16 19:18:59,有问题
PROD0049_V1_STEP010,PROD0049_V1,PROD0049,估值结果确认,估值,估值部,估值部_2号员工,STEP009,1.0,0.52,2023-01-16 19:18:59,2023-01-16 19:49:54,已完成
PROD0049_V1_STEP011,PROD0049_V1,PROD0049,信息披露准备,披露,披露部,披露部_1号员工,STEP010,1.0,0.72,2023-01-16 19:49:54,2023-01-16 20:32:58,已完成
PROD0049_V1_STEP012,PROD0049_V1,PROD0049,信息披露发布,披露,披露部,披露部_1号员工,STEP011,1.0,0.49,2023-01-16 20:32:58,2023-01-16 21:02:38,已完成
PROD0050_V1_STEP001,PROD0050_V1,PROD0050,交易指令接收,交易,交易部,交易部_3号员工,,1.0,0.41,2023-11-16 09:00:00,2023-11-16 09:24:44,已完成
PROD0050_V1_STEP002,PROD0050_V1,PROD0050,交易执行,交易,交易部,交易部_5号员工,STEP001,2.0,1.13,2023-11-16 09:24:44,2023-11-16 10:32:46,有问题
PROD0050_V1_STEP003,PROD0050_V1,PROD0050,交易确认,交易,交易部,交易部_5号员工,STEP002,1.0,0.44,2023-11-16 10:32:46,2023-11-16 10:59:20,已完成
PROD0050_V1_STEP004,PROD0050_V1,PROD0050,清算数据接收,清算,清算部,清算部_2号员工,STEP003,2.0,0.91,2023-11-16 10:59:20,2023-11-16 11:53:40,有问题
PROD0050_V1_STEP005,PROD0050_V1,PROD0050,清算处理,清算,清算部,清算部_5号员工,STEP004,3.0,2.27,2023-11-16 11:53:40,2023-11-16 14:09:39,已完成
PROD0050_V1_STEP006,PROD0050_V1,PROD0050,托管行清算核对,清算,清算部,清算部_2号员工,STEP005,2.0,0.81,2023-11-16 14:09:39,2023-11-16 14:58:10,已完成
PROD0050_V1_STEP007,PROD0050_V1,PROD0050,估值数据准备,估值,估值部,估值部_2号员工,STEP006,2.0,0.93,2023-11-16 14:58:10,2023-11-16 15:53:58,已完成
PROD0050_V1_STEP008,PROD0050_V1,PROD0050,估值计算,估值,估值部,估值部_4号员工,STEP007,3.0,2.09,2023-11-16 15:53:58,2023-11-16 17:59:16,已完成
PROD0050_V1_STEP009,PROD0050_V1,PROD0050,托管行估值核对,估值,估值部,估值部_5号员工,STEP008,2.0,1.42,2023-11-16 17:59:16,2023-11-16 19:24:20,已完成
PROD0050_V1_STEP010,PROD0050_V1,PROD0050,估值结果确认,估值,估值部,估值部_1号员工,STEP009,1.0,0.72,2023-11-16 19:24:20,2023-11-16 20:07:41,已完成
PROD0050_V1_STEP011,PROD0050_V1,PROD0050,信息披露准备,披露,披露部,披露部_4号员工,STEP010,2.0,1.43,2023-11-16 20:07:41,2023-11-16 21:33:21,已完成
PROD0050_V1_STEP012,PROD0050_V1,PROD0050,信息披露审核,披露,披露部,披露部_5号员工,STEP011,2.0,0.93,2023-11-16 21:33:21,2023-11-16 22:28:59,已完成
PROD0050_V1_STEP013,PROD0050_V1,PROD0050,信息披露发布,披露,披露部,披露部_1号员工,STEP012,1.0,0.49,2023-11-16 22:28:59,2023-11-16 22:58:06,已完成
PROD0050_V2_STEP001,PROD0050_V2,PROD0050,交易指令接收,交易,交易部,交易部_2号员工,,1.0,0.54,2023-03-24 09:00:00,2023-03-24 09:32:10,已完成
PROD0050_V2_STEP002,PROD0050_V2,PROD0050,交易执行,交易,交易部,交易部_5号员工,STEP001,2.0,1.35,2023-03-24 09:32:10,2023-03-24 10:52:59,有问题
PROD0050_V2_STEP003,PROD0050_V2,PROD0050,交易确认,交易,交易部,交易部_1号员工,STEP002,1.0,0.68,2023-03-24 10:52:59,2023-03-24 11:33:35,已完成
PROD0050_V2_STEP004,PROD0050_V2,PROD0050,清算数据接收,清算,清算部,清算部_5号员工,STEP003,2.0,1.15,2023-03-24 11:33:35,2023-03-24 12:42:27,已完成
PROD0050_V2_STEP005,PROD0050_V2,PROD0050,清算处理,清算,清算部,清算部_4号员工,STEP004,3.0,2.57,2023-03-24 12:42:27,2023-03-24 15:16:42,已完成
PROD0050_V2_STEP006,PROD0050_V2,PROD0050,托管行清算核对,清算,清算部,清算部_3号员工,STEP005,2.0,1.24,2023-03-24 15:16:42,2023-03-24 16:30:58,已完成
PROD0050_V2_STEP007,PROD0050_V2,PROD0050,估值数据准备,估值,估值部,估值部_5号员工,STEP006,2.0,0.84,2023-03-24 16:30:58,2023-03-24 17:21:12,有问题
PROD0050_V2_STEP008,PROD0050_V2,PROD0050,估值计算,估值,估值部,估值部_1号员工,STEP007,3.0,1.74,2023-03-24 17:21:12,2023-03-24 19:05:53,已完成
PROD0050_V2_STEP009,PROD0050_V2,PROD0050,托管行估值核对,估值,估值部,估值部_5号员工,STEP008,2.0,1.55,2023-03-24 19:05:53,2023-03-24 20:38:41,已完成
PROD0050_V2_STEP010,PROD0050_V2,PROD0050,估值结果确认,估值,估值部,估值部_5号员工,STEP009,1.0,0.47,2023-03-24 20:38:41,2023-03-24 21:06:49,已完成
PROD0050_V2_STEP011,PROD0050_V2,PROD0050,信息披露准备,披露,披露部,披露部_2号员工,STEP010,2.0,1.4,2023-03-24 21:06:49,2023-03-24 22:31:00,已完成
PROD0050_V2_STEP012,PROD0050_V2,PROD0050,信息披露审核,披露,披露部,披露部_4号员工,STEP011,2.0,1.07,2023-03-24 22:31:00,2023-03-24 23:34:59,已完成
PROD0050_V2_STEP013,PROD0050_V2,PROD0050,信息披露发布,披露,披露部,披露部_5号员工,STEP012,1.0,0.6,2023-03-24 23:34:59,2023-03-25 00:10:49,已完成
